account_length,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,location_code_452,location_code_445,location_code_547,total_charge,total_calls,total_min,no_of_plans
22.0,0,1,14.0,199.1,100.0,33.85,221.8,103.0,18.85,65.7,91.0,2.96,4.2,1.0,1.13,1.0,1.0,0.0,0.0,56.790000000000006,295.0,490.80000000000007,1
42.0,0,0,0.0,184.5,98.0,31.37,200.5,93.0,17.04,279.2,91.0,12.56,8.8,3.0,2.38,2.0,0.0,1.0,0.0,63.35,285.0,673.0,0
136.0,0,1,24.0,174.6,76.0,29.68,176.6,114.0,15.01,214.4,91.0,9.65,8.8,5.0,2.38,2.0,0.0,1.0,0.0,56.72,286.0,574.4,1
189.0,0,0,0.0,227.8,124.0,38.73,169.5,112.0,14.41,201.1,91.0,9.05,5.6,4.0,1.51,3.0,0.0,1.0,0.0,63.699999999999996,331.0,604.0,0
143.0,0,0,0.0,155.4,112.0,26.42,290.9,92.0,24.73,228.4,91.0,10.28,13.9,5.0,3.75,1.0,0.0,0.0,1.0,65.18,300.0,688.6,0
185.0,0,1,29.0,151.1,121.0,25.69,244.7,88.0,20.8,154.4,91.0,6.95,13.8,2.0,3.73,2.0,1.0,0.0,0.0,57.17,302.0,564.0,1
51.0,0,1,26.0,236.8,61.0,40.26,263.4,97.0,22.39,181.1,91.0,8.15,11.2,8.0,3.02,1.0,0.0,1.0,0.0,73.82,257.0,692.5,1
63.0,0,1,29.0,142.3,107.0,24.19,118.7,56.0,10.09,240.1,91.0,10.8,6.6,8.0,1.78,1.0,0.0,1.0,0.0,46.86,262.0,507.7,1
27.0,0,0,0.0,201.2,128.0,34.2,227.2,100.0,19.31,145.8,91.0,6.56,8.4,3.0,2.27,2.0,1.0,0.0,0.0,62.34,322.0,582.5999999999999,0
165.0,0,0,0.0,207.7,109.0,35.31,164.8,94.0,14.01,54.5,91.0,2.45,7.9,3.0,2.13,0.0,0.0,1.0,0.0,53.900000000000006,297.0,434.9,0
182.0,0,0,0.0,104.9,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,2.0,0.0,1.0,0.0,48.48,327.0,569.6,0
123.0,0,0,0.0,150.0,98.0,25.5,89.8,95.0,7.63,326.0,91.0,14.67,11.1,3.0,3.0,3.0,0.0,1.0,0.0,50.8,287.0,576.9000000000001,0
147.0,0,1,38.0,243.4,126.0,41.38,273.8,109.0,23.27,282.9,91.0,12.73,14.1,8.0,3.81,2.0,0.0,1.0,0.0,81.19,334.0,814.1999999999999,1
95.0,0,1,22.0,40.9,126.0,6.95,133.4,90.0,11.34,264.2,91.0,11.89,11.9,7.0,3.21,0.0,0.0,1.0,0.0,33.39,314.0,450.4,1
122.0,0,1,34.0,146.4,104.0,24.89,89.7,103.0,7.62,220.0,91.0,9.9,15.6,4.0,4.21,2.0,0.0,1.0,0.0,46.620000000000005,302.0,471.70000000000005,1
75.0,0,1,42.0,248.9,93.0,42.31,170.8,108.0,14.52,104.5,91.0,4.7,11.2,8.0,3.02,1.0,0.0,1.0,0.0,64.55000000000001,300.0,535.4,1
56.0,0,0,0.0,197.0,110.0,33.49,222.8,102.0,18.94,225.3,91.0,10.14,10.6,6.0,2.86,2.0,1.0,0.0,0.0,65.43,309.0,655.7,0
86.0,0,0,0.0,141.3,72.0,24.02,154.3,95.0,13.12,210.6,91.0,9.48,8.2,5.0,2.21,1.0,0.0,0.0,1.0,48.83,263.0,514.4000000000001,0
161.0,0,0,0.0,72.8,120.0,12.38,267.1,120.0,22.7,222.5,91.0,10.01,11.8,2.0,3.19,2.0,0.0,1.0,0.0,48.28,333.0,574.2,0
40.0,0,0,0.0,115.7,105.0,19.67,127.8,113.0,10.86,107.5,91.0,4.84,9.3,6.0,2.51,1.0,0.0,0.0,1.0,37.88,315.0,360.3,0
122.0,0,0,0.0,145.6,102.0,24.75,284.7,111.0,24.2,228.2,91.0,10.27,12.2,5.0,3.29,0.0,0.0,0.0,1.0,62.51,309.0,670.6999999999999,0
104.0,0,0,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,3.0,0.0,1.0,0.0,66.98,282.0,584.5,0
107.0,0,1,38.0,219.4,92.0,37.3,180.5,73.0,15.34,104.1,91.0,4.68,11.0,1.0,2.97,2.0,0.0,0.0,1.0,60.29,257.0,515.0,1
72.0,0,0,0.0,138.9,111.0,23.61,211.6,102.0,17.99,179.5,91.0,8.08,10.8,3.0,2.92,1.0,0.0,0.0,1.0,52.599999999999994,307.0,540.8,0
146.0,0,0,0.0,206.3,151.0,35.07,148.6,89.0,12.63,167.2,91.0,7.52,6.1,3.0,1.65,1.0,0.0,1.0,0.0,56.870000000000005,334.0,528.2,0
148.0,0,0,0.0,86.3,134.0,14.67,246.6,92.0,20.96,251.6,91.0,11.32,11.3,4.0,3.05,1.0,0.0,1.0,0.0,50.0,321.0,595.8,0
112.0,0,0,0.0,217.1,76.0,36.91,205.2,100.0,17.44,185.7,91.0,8.36,9.4,3.0,2.54,2.0,0.0,0.0,1.0,65.25,270.0,617.4,0
75.0,0,0,0.0,122.8,89.0,20.88,211.3,104.0,17.96,261.4,91.0,11.76,10.7,2.0,2.89,2.0,0.0,1.0,0.0,53.489999999999995,286.0,606.1999999999999,0
65.0,0,1,29.0,215.5,129.0,36.64,161.9,77.0,13.76,128.3,91.0,5.77,8.8,5.0,2.38,2.0,0.0,1.0,0.0,58.55,302.0,514.5,1
28.0,0,0,0.0,180.8,109.0,30.74,288.8,58.0,24.55,191.9,91.0,8.64,14.1,6.0,3.81,2.0,0.0,0.0,1.0,67.74,264.0,675.6,0
159.0,0,1,23.0,153.6,93.0,26.11,216.9,88.0,18.44,161.3,91.0,7.26,12.6,3.0,3.4,2.0,0.0,1.0,0.0,55.21,275.0,544.4,1
99.0,1,1,39.0,126.8,94.0,21.56,293.6,115.0,24.96,174.1,91.0,7.83,8.4,4.0,2.27,0.0,0.0,0.0,1.0,56.620000000000005,304.0,602.9,2
95.0,0,1,20.0,165.7,78.0,28.17,215.6,94.0,18.33,243.3,91.0,10.95,9.8,6.0,2.65,0.0,1.0,0.0,0.0,60.1,269.0,634.4000000000001,1
105.0,0,0,0.0,206.2,84.0,35.05,256.4,138.0,21.79,117.1,91.0,5.27,9.0,3.0,2.43,1.0,1.0,0.0,0.0,64.53999999999999,316.0,588.7,0
1.0,0,0,0.0,196.1,107.0,33.34,296.5,82.0,25.2,211.5,91.0,9.52,7.0,2.0,1.89,1.0,0.0,1.0,0.0,69.95,282.0,711.1,0
123.0,0,0,0.0,260.9,85.0,44.35,168.5,103.0,14.32,178.3,91.0,8.02,13.3,5.0,3.59,3.0,1.0,0.0,0.0,70.28,284.0,621.0,0
90.0,0,0,0.0,261.8,128.0,44.51,220.6,104.0,18.75,136.6,91.0,6.15,9.6,5.0,2.59,1.0,0.0,1.0,0.0,72.0,328.0,628.5999999999999,0
114.0,1,1,31.0,174.5,104.0,29.67,224.2,92.0,19.06,116.3,91.0,5.23,12.3,10.0,3.32,2.0,0.0,1.0,0.0,57.28,297.0,527.3,2
106.0,0,0,0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,1.0,0.0,1.0,0.0,72.55,303.0,703.9000000000001,0
124.0,0,0,0.0,178.4,72.0,30.33,233.6,134.0,19.86,179.4,91.0,8.07,12.0,2.0,3.24,0.0,0.0,1.0,0.0,61.5,299.0,603.4,0
64.0,0,0,0.0,145.5,116.0,24.74,228.4,110.0,19.41,273.4,91.0,12.3,8.9,8.0,2.4,1.0,1.0,0.0,0.0,58.849999999999994,325.0,656.1999999999999,0
107.0,0,0,0.0,189.7,76.0,32.25,156.1,65.0,13.27,244.0,91.0,10.98,8.3,3.0,2.24,5.0,0.0,0.0,1.0,58.74,235.0,598.0999999999999,0
16.0,0,0,0.0,229.6,78.0,39.03,205.7,108.0,17.48,166.2,91.0,7.48,10.8,2.0,2.92,0.0,0.0,0.0,1.0,66.91,279.0,612.3,0
73.0,0,0,0.0,157.1,109.0,26.71,268.8,83.0,22.85,181.5,91.0,8.17,10.0,8.0,2.7,0.0,0.0,1.0,0.0,60.43,291.0,617.4,0
148.0,0,1,26.0,244.9,150.0,41.63,118.0,138.0,10.03,236.0,91.0,10.62,15.2,4.0,4.1,2.0,0.0,1.0,0.0,66.38,383.0,614.1,1
96.0,0,0,0.0,144.0,102.0,24.48,224.7,73.0,19.1,227.7,91.0,10.25,10.0,7.0,2.7,1.0,1.0,0.0,0.0,56.53,273.0,606.4,0
37.0,0,0,0.0,229.9,125.0,39.78,271.6,89.0,21.24,217.1,91.0,9.32,8.9,4.0,2.4,2.0,0.0,0.0,1.0,72.74000000000001,309.0,727.5,0
101.0,0,1,35.0,208.3,128.0,33.54,127.1,93.0,11.99,220.1,91.0,9.54,10.1,3.0,2.73,2.0,0.0,1.0,0.0,57.8,315.0,565.5999999999999,1
121.0,0,0,0.0,184.4,104.0,27.97,358.5,73.0,30.79,290.0,91.0,13.37,11.2,2.0,3.02,0.0,1.0,0.0,0.0,75.15,270.0,844.1,0
112.0,0,0,0.0,263.5,123.0,45.33,214.1,96.0,18.22,173.1,91.0,7.16,16.4,6.0,4.43,3.0,0.0,1.0,0.0,75.14,316.0,667.1,0
92.0,1,0,0.0,235.3,127.0,41.89,208.0,106.0,17.6,299.6,91.0,12.81,12.0,6.0,3.24,3.0,0.0,0.0,1.0,75.54,330.0,754.9000000000001,1
159.0,0,0,0.0,271.8,103.0,48.89,186.5,109.0,17.11,238.9,91.0,10.08,7.4,6.0,2.0,2.0,0.0,1.0,0.0,78.08,309.0,704.6,0
95.0,0,0,0.0,194.6,114.0,33.08,232.8,106.0,19.79,173.4,92.0,7.8,3.8,2.0,1.03,3.0,0.0,1.0,0.0,61.699999999999996,314.0,604.6,0
108.0,0,0,0.0,138.6,122.0,23.56,172.3,117.0,14.65,231.6,92.0,10.42,9.8,3.0,2.65,1.0,0.0,0.0,1.0,51.28,334.0,552.3000000000001,0
88.0,0,1,17.0,219.5,78.0,37.32,222.1,94.0,18.88,188.3,92.0,8.47,16.1,5.0,4.35,1.0,0.0,1.0,0.0,69.02,269.0,646.0,1
91.0,0,1,39.0,169.8,105.0,28.87,65.2,116.0,5.54,144.4,92.0,6.5,10.9,4.0,2.94,1.0,0.0,1.0,0.0,43.85,317.0,390.3,1
45.0,0,0,0.0,96.1,103.0,16.34,246.8,134.0,20.98,229.7,92.0,10.34,9.7,4.0,2.62,1.0,0.0,1.0,0.0,50.28,333.0,582.3,0
55.0,1,0,0.0,106.1,77.0,18.04,123.5,100.0,10.5,96.4,92.0,4.34,12.9,3.0,3.48,0.0,0.0,0.0,1.0,36.36,272.0,338.9,1
51.0,1,0,0.0,153.6,108.0,26.11,232.9,85.0,19.8,214.2,92.0,9.64,14.1,4.0,3.81,0.0,0.0,1.0,0.0,59.36,289.0,614.8,1
115.0,0,0,0.0,127.7,67.0,21.71,182.9,90.0,15.55,172.9,92.0,7.78,10.6,7.0,2.86,1.0,1.0,0.0,0.0,47.900000000000006,256.0,494.09999999999997,0
85.0,0,1,33.0,207.9,95.0,35.34,233.5,88.0,19.85,221.3,92.0,9.96,13.5,3.0,3.65,1.0,1.0,0.0,0.0,68.80000000000001,278.0,676.2,1
117.0,0,0,0.0,149.9,95.0,25.48,256.1,110.0,21.77,212.7,92.0,9.57,13.3,13.0,3.59,2.0,0.0,0.0,1.0,60.41,310.0,632.0,0
169.0,0,0,0.0,179.2,111.0,30.46,175.2,130.0,14.89,228.6,92.0,10.29,9.9,6.0,2.67,2.0,0.0,1.0,0.0,58.31,339.0,592.9,0
98.0,0,1,21.0,161.2,114.0,27.4,252.2,83.0,21.44,160.2,92.0,7.21,4.4,8.0,1.19,4.0,0.0,0.0,1.0,57.24,297.0,578.0,1
160.0,0,0,0.0,85.8,77.0,14.59,165.3,110.0,14.05,178.5,92.0,8.03,9.2,4.0,2.48,3.0,0.0,1.0,0.0,39.150000000000006,283.0,438.8,0
79.0,0,1,21.0,264.3,79.0,44.93,202.8,118.0,17.24,173.4,92.0,7.8,6.3,3.0,1.7,4.0,0.0,0.0,1.0,71.67,292.0,646.8,1
99.0,0,0,0.0,190.4,102.0,32.37,158.1,107.0,13.44,271.5,92.0,12.22,11.2,4.0,3.02,2.0,1.0,0.0,0.0,61.05,305.0,631.1999999999999,0
31.0,0,0,0.0,177.3,129.0,30.14,152.8,105.0,12.99,162.9,92.0,7.33,5.1,2.0,1.38,0.0,0.0,1.0,0.0,51.84,328.0,498.1,0
83.0,0,0,0.0,195.0,92.0,33.15,210.5,83.0,17.89,180.6,92.0,8.13,11.0,13.0,2.97,0.0,0.0,1.0,0.0,62.14,280.0,597.1,0
131.0,0,1,28.0,249.6,87.0,42.43,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3.0,0.0,1.0,0.0,74.59,320.0,724.3,1
74.0,0,1,32.0,174.6,107.0,29.68,310.6,115.0,26.4,234.7,92.0,10.56,9.0,4.0,2.43,1.0,0.0,1.0,0.0,69.07,318.0,728.9,1
57.0,0,0,0.0,158.1,117.0,26.88,115.2,149.0,9.79,182.4,92.0,8.21,11.8,7.0,3.19,0.0,0.0,1.0,0.0,48.06999999999999,365.0,467.5,0
132.0,0,1,36.0,201.9,93.0,34.32,156.3,75.0,13.29,131.3,92.0,5.91,13.7,5.0,3.7,0.0,1.0,0.0,0.0,57.22,265.0,503.20000000000005,1
120.0,0,0,0.0,137.3,100.0,23.34,212.2,129.0,18.04,152.7,92.0,6.87,10.5,2.0,2.84,1.0,0.0,1.0,0.0,51.09,323.0,512.7,0
117.0,0,1,23.0,198.1,86.0,33.68,177.0,86.0,15.05,180.5,92.0,8.12,6.8,6.0,1.84,1.0,0.0,1.0,0.0,58.69,270.0,562.4,1
79.0,0,1,31.0,103.1,90.0,17.53,243.0,135.0,20.66,76.4,92.0,3.44,12.2,8.0,3.29,3.0,0.0,0.0,1.0,44.92,325.0,434.70000000000005,1
86.0,0,0,0.0,226.3,88.0,38.47,223.0,107.0,18.96,255.6,92.0,11.5,13.0,3.0,3.51,4.0,1.0,0.0,0.0,72.44,290.0,717.9000000000001,0
107.0,0,0,0.0,241.9,102.0,41.12,126.9,117.0,10.79,185.6,92.0,8.35,11.7,6.0,3.16,0.0,0.0,1.0,0.0,63.419999999999995,317.0,566.1,0
119.0,0,0,0.0,239.1,88.0,40.65,243.5,79.0,20.7,230.9,92.0,10.39,10.9,3.0,2.94,3.0,1.0,0.0,0.0,74.68,262.0,724.4,0
82.0,0,1,29.0,207.2,111.0,35.22,254.1,137.0,21.6,169.3,92.0,7.62,9.5,5.0,2.57,2.0,0.0,0.0,1.0,67.00999999999999,345.0,640.0999999999999,1
39.0,0,0,0.0,154.1,104.0,26.2,204.2,112.0,17.36,196.2,92.0,8.83,9.8,4.0,2.65,2.0,1.0,0.0,0.0,55.04,312.0,564.3,0
74.0,0,1,33.0,193.7,91.0,32.93,246.1,96.0,20.92,138.0,92.0,6.21,14.6,3.0,3.94,2.0,0.0,0.0,1.0,64.0,282.0,592.4,1
91.0,0,0,0.0,133.8,61.0,22.75,158.8,96.0,13.5,189.6,92.0,8.53,10.5,2.0,2.84,1.0,0.0,1.0,0.0,47.62,251.0,492.7,0
45.0,0,1,29.0,135.8,104.0,23.09,222.5,101.0,18.91,235.6,92.0,10.6,7.9,6.0,2.13,2.0,0.0,0.0,1.0,54.730000000000004,303.0,601.8,1
160.0,0,0,0.0,171.2,103.0,29.1,243.5,121.0,20.7,178.2,92.0,8.02,13.0,3.0,3.51,2.0,0.0,1.0,0.0,61.33,319.0,605.9,0
116.0,0,0,0.0,51.1,106.0,8.69,208.6,137.0,17.73,198.0,92.0,8.91,12.3,3.0,3.32,1.0,1.0,0.0,0.0,38.65,338.0,470.0,0
115.0,0,0,0.0,166.5,111.0,28.31,236.2,98.0,20.08,205.6,92.0,9.25,15.6,2.0,4.21,1.0,0.0,1.0,0.0,61.849999999999994,303.0,623.9,0
160.0,0,0,0.0,121.8,97.0,20.71,89.3,97.0,7.59,150.7,92.0,6.78,10.3,5.0,2.78,1.0,0.0,0.0,1.0,37.86,291.0,372.1,0
112.0,1,1,16.0,200.3,72.0,34.05,197.8,91.0,16.81,151.1,92.0,6.8,10.4,3.0,2.81,1.0,0.0,1.0,0.0,60.47,258.0,559.6,2
78.0,0,1,32.0,210.3,116.0,35.75,192.2,83.0,16.34,246.1,92.0,11.07,10.8,4.0,2.92,6.0,0.0,0.0,1.0,66.08,295.0,659.4,1
73.0,0,0,0.0,214.3,145.0,36.43,268.5,135.0,22.82,241.2,92.0,10.85,10.8,13.0,2.92,1.0,0.0,1.0,0.0,73.02000000000001,385.0,734.8,0
94.0,0,0,0.0,108.0,79.0,18.36,241.9,152.0,20.56,252.1,92.0,11.34,10.4,3.0,2.81,3.0,0.0,1.0,0.0,53.07,326.0,612.4,0
64.0,0,0,0.0,97.2,80.0,16.52,186.2,90.0,15.83,189.0,92.0,8.5,10.4,6.0,2.81,2.0,0.0,1.0,0.0,43.66,268.0,482.8,0
125.0,0,0,0.0,168.6,99.0,28.66,175.6,107.0,14.93,243.3,92.0,10.95,10.9,7.0,2.94,0.0,0.0,0.0,1.0,57.480000000000004,305.0,598.4,0
59.0,0,0,0.0,107.8,113.0,18.33,216.6,125.0,18.41,217.5,92.0,9.79,9.9,3.0,2.67,2.0,1.0,0.0,0.0,49.199999999999996,333.0,551.8,0
63.0,1,1,36.0,199.0,110.0,33.83,291.3,111.0,24.76,197.6,92.0,8.89,11.0,6.0,2.97,1.0,0.0,1.0,0.0,70.45,319.0,698.9,2
96.0,0,0,0.0,106.6,128.0,18.12,284.8,87.0,24.21,178.9,92.0,8.05,14.9,7.0,4.02,1.0,0.0,1.0,0.0,54.400000000000006,314.0,585.2,0
149.0,1,0,0.0,176.2,87.0,29.95,145.0,81.0,12.33,249.5,92.0,11.23,5.7,4.0,1.54,0.0,0.0,1.0,0.0,55.05,264.0,576.4,1
76.0,0,0,0.0,169.5,77.0,28.82,124.0,87.0,10.54,219.4,92.0,9.87,10.0,3.0,2.7,0.0,0.0,1.0,0.0,51.93,259.0,522.9,0
136.0,0,0,0.0,102.1,75.0,17.36,219.5,97.0,18.66,73.7,92.0,3.32,9.8,5.0,2.65,0.0,1.0,0.0,0.0,41.989999999999995,269.0,405.1,0
142.0,0,1,40.0,230.7,101.0,39.22,256.8,88.0,21.83,263.9,92.0,11.88,6.4,3.0,1.73,1.0,0.0,0.0,1.0,74.66,284.0,757.8,1
83.0,0,0,0.0,259.7,106.0,44.15,152.7,116.0,12.98,224.7,92.0,10.11,10.2,2.0,2.75,0.0,0.0,0.0,1.0,69.99,316.0,647.3,0
76.0,0,0,0.0,171.11978218577883,78.0,29.09,257.2,101.0,21.86,91.6,92.0,4.12,16.2,3.0,4.37,1.0,0.0,1.0,0.0,59.44,274.0,536.1197821857788,0
93.0,0,0,0.0,190.2,68.0,32.33,262.2,64.0,22.29,130.0,92.0,5.85,8.8,4.0,2.38,0.0,0.0,1.0,0.0,62.849999999999994,228.0,591.2,0
78.0,0,1,21.0,160.6,85.0,27.3,223.1,79.0,18.96,124.0,92.0,5.58,9.5,1.0,2.57,2.0,0.0,1.0,0.0,54.41,257.0,517.2,1
139.0,0,0,0.0,196.0,135.0,33.32,186.0,146.0,15.81,153.0,92.0,6.89,9.8,1.0,2.65,3.0,0.0,0.0,1.0,58.67,374.0,544.8,0
102.0,0,0,0.0,103.1,70.0,17.53,275.0,129.0,23.38,141.1,92.0,6.35,11.2,5.0,3.02,1.0,0.0,0.0,1.0,50.28,296.0,530.4,0
58.0,0,1,20.0,194.5,110.0,33.07,213.7,89.0,18.16,236.6,92.0,10.65,9.5,2.0,2.57,1.0,1.0,0.0,0.0,64.45,293.0,654.3,1
100.0,0,0,0.0,185.0,122.0,31.45,182.5,92.0,15.51,274.9,92.0,12.37,5.1,8.0,1.38,1.0,1.0,0.0,0.0,60.709999999999994,314.0,647.5,0
89.0,0,1,32.0,209.9,113.0,35.68,249.8,104.0,21.23,224.2,92.0,10.09,8.7,7.0,2.35,1.0,0.0,1.0,0.0,69.35,316.0,692.6,1
119.0,0,1,26.0,161.3,97.0,27.42,250.3,110.0,21.28,142.4,92.0,6.41,6.6,8.0,1.78,1.0,0.0,1.0,0.0,56.89,307.0,560.6,1
29.0,0,0,0.0,157.4,122.0,26.76,145.0,75.0,12.33,281.8,92.0,12.68,9.3,2.0,2.51,1.0,0.0,1.0,0.0,54.28,291.0,593.5,0
41.0,0,0,0.0,202.9,97.0,34.49,153.8,104.0,13.07,113.5,92.0,5.11,9.0,3.0,2.43,3.0,1.0,0.0,0.0,55.1,296.0,479.20000000000005,0
111.0,0,1,36.0,166.2,54.0,28.25,238.8,109.0,20.3,108.8,92.0,4.9,11.2,2.0,3.02,3.0,0.0,1.0,0.0,56.47,257.0,525.0,1
106.0,0,0,0.0,194.8,133.0,33.12,213.4,73.0,18.14,190.8,92.0,8.59,11.5,7.0,3.11,0.0,0.0,0.0,1.0,62.959999999999994,305.0,610.5,0
123.0,0,0,0.0,175.7,78.0,29.87,184.6,96.0,15.69,156.9,92.0,7.06,9.1,2.0,2.46,2.0,0.0,1.0,0.0,55.08,268.0,526.3,0
130.0,0,0,0.0,287.8,129.0,45.21,243.2,134.0,19.16,195.1,92.0,9.45,8.7,2.0,2.35,4.0,1.0,0.0,0.0,76.17,357.0,734.8,0
144.0,0,0,0.0,294.5,101.0,46.35,230.7,88.0,21.46,121.0,92.0,5.4,11.6,6.0,3.13,1.0,0.0,0.0,1.0,76.34,287.0,657.8,0
93.0,0,1,21.0,137.2,103.0,22.81,148.5,129.0,13.81,172.6,92.0,8.4,11.8,1.0,3.19,4.0,1.0,0.0,0.0,48.209999999999994,325.0,470.09999999999997,1
17.0,1,0,0.0,174.8,124.0,26.68,239.6,95.0,19.52,335.7,92.0,14.97,13.6,3.0,3.67,0.0,0.0,1.0,0.0,64.84,314.0,763.7,1
81.0,1,0,0.0,141.4,76.0,27.4,162.9,98.0,15.61,213.5,92.0,9.65,17.9,3.0,4.83,3.0,0.0,1.0,0.0,57.489999999999995,269.0,535.7,1
184.0,0,0,0.0,251.4,69.0,41.19,293.3,114.0,24.42,191.0,92.0,8.64,13.8,3.0,3.73,1.0,0.0,1.0,0.0,77.98,278.0,749.5,0
89.0,0,0,0.0,312.9,102.0,53.66,253.9,115.0,23.18,298.1,92.0,14.04,5.3,3.0,1.43,1.0,0.0,0.0,1.0,92.31,312.0,870.2,0
106.0,0,0,0.0,199.6,93.0,36.8,251.2,88.0,20.18,188.4,92.0,8.61,12.4,2.0,3.35,2.0,0.0,0.0,1.0,68.94,275.0,651.6,0
124.0,0,0,0.0,304.0,104.0,51.04,170.0,107.0,15.3,169.6,92.0,7.59,12.8,5.0,3.46,1.0,0.0,1.0,0.0,77.39,308.0,656.4,0
120.0,0,0,0.0,178.4,97.0,30.33,168.3,113.0,14.31,120.5,93.0,5.42,9.3,9.0,2.51,1.0,0.0,1.0,0.0,52.57,312.0,476.5,0
101.0,0,0,0.0,174.9,105.0,29.73,262.0,75.0,22.27,210.0,93.0,9.45,8.5,5.0,2.3,1.0,0.0,0.0,1.0,63.75,278.0,655.4,0
99.0,1,0,0.0,242.3,102.0,41.19,350.9,102.0,29.83,163.1,93.0,7.34,11.3,3.0,3.05,0.0,0.0,0.0,1.0,81.41,300.0,767.5999999999999,1
117.0,0,0,0.0,239.9,84.0,40.78,174.8,106.0,14.86,209.5,93.0,9.43,9.8,2.0,2.65,0.0,1.0,0.0,0.0,67.72,285.0,634.0,0
96.0,0,1,31.0,183.4,126.0,31.18,195.5,106.0,16.62,180.1,93.0,8.1,10.5,5.0,2.84,1.0,0.0,0.0,1.0,58.74,330.0,569.5,1
119.0,0,0,0.0,124.3,68.0,21.13,207.1,88.0,17.6,157.4,93.0,7.08,14.8,1.0,4.0,0.0,1.0,0.0,0.0,49.81,250.0,503.6,0
57.0,0,0,0.0,85.9,92.0,14.6,193.9,127.0,16.48,231.5,93.0,10.42,10.1,2.0,2.73,0.0,0.0,1.0,0.0,44.230000000000004,314.0,521.4,0
105.0,0,0,0.0,213.4,100.0,36.28,204.9,52.0,17.42,179.7,93.0,8.09,9.5,6.0,2.57,1.0,1.0,0.0,0.0,64.36,251.0,607.5,0
102.0,0,1,25.0,137.4,100.0,23.36,176.7,83.0,15.02,188.2,93.0,8.47,10.2,6.0,2.75,2.0,0.0,1.0,0.0,49.6,282.0,512.5,1
70.0,1,0,0.0,226.7,98.0,38.54,228.1,115.0,19.39,73.2,93.0,3.29,17.6,4.0,4.75,2.0,0.0,0.0,1.0,65.97,310.0,545.5999999999999,1
117.0,0,0,0.0,102.3,100.0,17.39,135.2,104.0,11.49,199.7,93.0,8.99,15.7,10.0,4.24,3.0,1.0,0.0,0.0,42.11,307.0,452.9,0
45.0,0,0,0.0,159.8,91.0,27.17,120.4,86.0,10.23,163.0,93.0,7.34,10.6,3.0,2.86,2.0,0.0,0.0,1.0,47.6,273.0,453.8,0
82.0,0,0,0.0,101.0,93.0,17.17,155.6,104.0,13.23,304.4,93.0,13.7,13.3,2.0,3.59,0.0,1.0,0.0,0.0,47.69,292.0,574.3,0
170.0,0,1,37.0,178.1,130.0,30.28,242.8,103.0,20.64,243.0,93.0,10.93,13.0,4.0,3.51,0.0,0.0,0.0,1.0,65.36,330.0,676.9,1
98.0,1,0,0.0,158.4,71.0,26.93,306.6,101.0,26.06,144.2,93.0,6.49,2.1,4.0,0.57,1.0,0.0,0.0,1.0,60.05,269.0,611.3,1
87.0,0,0,0.0,234.8,85.0,39.92,140.9,91.0,11.98,204.3,93.0,9.19,9.5,5.0,2.57,1.0,0.0,0.0,1.0,63.660000000000004,274.0,589.5,0
87.0,0,0,0.0,189.5,113.0,32.22,204.9,100.0,17.42,221.7,93.0,9.98,13.4,3.0,3.62,1.0,0.0,0.0,1.0,63.24,309.0,629.5,0
126.0,0,0,0.0,175.4,120.0,29.82,98.3,71.0,8.36,201.9,93.0,9.09,10.6,1.0,2.86,0.0,0.0,0.0,1.0,50.129999999999995,285.0,486.20000000000005,0
131.0,0,0,0.0,166.5,129.0,28.31,210.2,107.0,17.87,257.2,93.0,11.57,9.9,5.0,2.67,1.0,0.0,1.0,0.0,60.42,334.0,643.8,0
105.0,0,1,21.0,147.0,112.0,24.99,197.3,43.0,16.77,267.4,93.0,12.03,8.7,3.0,2.35,2.0,0.0,1.0,0.0,56.14,251.0,620.4,1
106.0,0,0,0.0,165.3,118.0,28.1,210.0,101.0,17.85,187.2,93.0,8.42,8.5,3.0,2.3,2.0,0.0,1.0,0.0,56.67,315.0,571.0,0
102.0,0,0,0.0,129.5,56.0,22.02,354.2,118.0,30.11,145.5,93.0,6.55,10.9,3.0,2.94,1.0,0.0,1.0,0.0,61.620000000000005,270.0,640.1,0
165.0,0,0,0.0,150.5,75.0,25.59,193.1,93.0,16.41,311.6,93.0,14.02,10.3,2.0,2.78,1.0,1.0,0.0,0.0,58.8,263.0,665.5,0
41.0,0,1,30.0,191.7,109.0,32.59,193.0,86.0,16.41,149.4,93.0,6.72,11.1,4.0,3.0,1.0,0.0,1.0,0.0,58.72,292.0,545.2,1
101.0,0,0,0.0,165.4,106.0,28.12,273.7,109.0,23.26,210.0,93.0,9.45,8.7,3.0,2.35,0.0,0.0,1.0,0.0,63.18000000000001,311.0,657.8,0
